合肥,安庆,0.770653718206
安庆,合肥,0.770653718206
合肥,蚌埠,0.929046424407
蚌埠,合肥,0.929046424407
合肥,亳州,0.785381463947
亳州,合肥,0.785381463947
合肥,巢湖,0.742121443733
巢湖,合肥,0.742121443733
合肥,池州,0.871006703763
池州,合肥,0.871006703763
合肥,滁州,0.908718562586
滁州,合肥,0.908718562586
合肥,阜阳,0.919760661668
阜阳,合肥,0.919760661668
合肥,淮北,0.802123546538
淮北,合肥,0.802123546538
合肥,淮南,0.945778123355
淮南,合肥,0.945778123355
合肥,黄山,0.834333627497
黄山,合肥,0.834333627497
合肥,六安,0.951012474807
六安,合肥,0.951012474807
合肥,马鞍山,0.950226314704
马鞍山,合肥,0.950226314704
合肥,宿州,0.831603168494
宿州,合肥,0.831603168494
合肥,铜陵,0.902452963596
铜陵,合肥,0.902452963596
合肥,芜湖,0.938653738625
芜湖,合肥,0.938653738625
合肥,宣城,0.8921024339
宣城,合肥,0.8921024339
合肥,福州,0.608827620613
福州,合肥,0.608827620613
合肥,龙岩,0.499517878034
龙岩,合肥,0.499517878034
合肥,南平,0.587312341642
南平,合肥,0.587312341642
合肥,宁德,0.580651408832
宁德,合肥,0.580651408832
合肥,莆田,0.480789268223
莆田,合肥,0.480789268223
合肥,泉州,0.549126685328
泉州,合肥,0.549126685328
合肥,三明,0.495791499893
三明,合肥,0.495791499893
合肥,厦门,0.575820935586
厦门,合肥,0.575820935586
合肥,漳州,0.482921423452
漳州,合肥,0.482921423452
合肥,广州,0.477902557105
广州,合肥,0.477902557105
合肥,潮州,0.3749265235
潮州,合肥,0.3749265235
合肥,东莞,0.404504369225
东莞,合肥,0.404504369225
合肥,佛山,0.437204998088
佛山,合肥,0.437204998088
合肥,河源,0.365771467693
河源,合肥,0.365771467693
合肥,惠州,0.482354134758
惠州,合肥,0.482354134758
合肥,江门,0.40815259012
江门,合肥,0.40815259012
合肥,揭阳,0.37176666011
揭阳,合肥,0.37176666011
合肥,茂名,0.39313114244
茂名,合肥,0.39313114244
合肥,梅州,0.369402850906
梅州,合肥,0.369402850906
合肥,清远,0.363968002169
清远,合肥,0.363968002169
合肥,汕头,0.425304198291
汕头,合肥,0.425304198291
合肥,汕尾,0.353883962678
汕尾,合肥,0.353883962678
合肥,韶关,0.45953381436
韶关,合肥,0.45953381436
合肥,深圳,0.535747397167
深圳,合肥,0.535747397167
合肥,阳江,0.386553460179
阳江,合肥,0.386553460179
合肥,云浮,0.264477739624
云浮,合肥,0.264477739624
合肥,湛江,0.410676103901
湛江,合肥,0.410676103901
合肥,肇庆,0.355844429157
肇庆,合肥,0.355844429157
合肥,中山,0.378632508258
中山,合肥,0.378632508258
