合肥,安庆,0.386545607595
合肥,蚌埠,0.650509472261
合肥,亳州,0
合肥,巢湖,0.543691493257
合肥,池州,0.334057426288
合肥,滁州,0.520454485619
合肥,阜阳,0.518352023474
合肥,淮北,0.38064960062
合肥,淮南,0.680400169829
合肥,黄山,0.611405109511
合肥,六安,0.46601491924
合肥,马鞍山,0.559646613798
合肥,宿州,0.163810935992
合肥,铜陵,0.681696970862
合肥,芜湖,0.691757713571
合肥,宣城,0.618715222948
合肥,福州,0.640059754381
合肥,龙岩,0.386044807151
合肥,南平,0.573312826007
合肥,宁德,0.542947388061
合肥,莆田,0.321225837344
合肥,泉州,0.580640311545
合肥,三明,0.484769609683
合肥,厦门,0.58008829477
合肥,漳州,0.230746974639
合肥,广州,0.577179426882
合肥,潮州,0.373216566809
合肥,东莞,0.456735904481
合肥,佛山,0.464651820347
合肥,河源,0.452927215035
合肥,惠州,0.402333416098
合肥,江门,0.478200574996
合肥,揭阳,0.238118082611
合肥,茂名,0.255764231681
合肥,梅州,0.288023589557
合肥,清远,0.258698006818
合肥,汕头,0.514679894973
合肥,汕尾,0.020347758731
合肥,韶关,0.163342088815
合肥,深圳,0.566553133615
合肥,阳江,0.506740727282
合肥,云浮,0.230310104093
合肥,湛江,0.322673480823
合肥,肇庆,0.420537702521
合肥,中山,0.39043269147
合肥,珠海,0.446540696908
合肥,南宁,0.447118599154
合肥,百色,0.248913571252
合肥,北海,0.412744705384
合肥,崇左,0
合肥,防城港,0.354072083939
合肥,桂林,0.535974497382
合肥,贵港,0.250344740946
合肥,河池,0.256110061609
合肥,贺州,0.281067330323
合肥,来宾,0
合肥,柳州,0.462455606687
合肥,钦州,0.233950774257
合肥,梧州,0.387376048834
合肥,玉林,0.164266773082
合肥,贵阳,0.122294662721
合肥,安顺,0.4417544768
合肥,毕节地区,0.263848110214
合肥,六盘水,0.183402588469
合肥,铜仁地区,0.183059299532
合肥,遵义,0
合肥,黔西南州,0.104520526652
合肥,黔东南州,0.122932297824
合肥,黔南州,0.21406241191
合肥,兰州,0.212751415418
合肥,白银,0.0746426325668
合肥,定西,0.257536063925
合肥,甘南州,0.275607580215
合肥,嘉峪关,0.237484934686
合肥,金昌,0
合肥,酒泉,0.28587845321
合肥,临夏州,0
合肥,陇南,0.0453229972091
合肥,平凉,0.138012809533
合肥,庆阳,0.0701764308259
合肥,天水,0.169159791321
合肥,武威,0.0466413093926
合肥,张掖,0.0349821054706
合肥,海口,0.325091847014
合肥,白沙,0
合肥,保亭,0
合肥,昌江,0
合肥,儋州,0
合肥,澄迈,0
合肥,东方,0
合肥,定安,0
合肥,琼海,0
合肥,琼中,0
合肥,乐东,0
合肥,临高,0
合肥,陵水,0
合肥,三亚,0.320005493882
合肥,屯昌,0
合肥,万宁,0
合肥,文昌,0
合肥,五指山,0
合肥,郑州,0.469232147907
合肥,安阳,0.515329808143
合肥,鹤壁,0.299034874879
合肥,焦作,0.0569233825628
合肥,开封,0.334593281662
合肥,洛阳,0.455384178426
合肥,漯河,0.220656234036
合肥,南阳,0.57147674669
合肥,平顶山,0.389062224426
合肥,濮阳,0.489013937842
合肥,三门峡,0.335443383497
合肥,商丘,0.372892240333
合肥,新乡,0.324102254446
合肥,信阳,0.538173293456
合肥,许昌,0.470080200775
合肥,周口,0.151481313716
合肥,驻马店,0.327090323876
合肥,哈尔滨,0.445753644201
合肥,大庆,0.305625991263
合肥,大兴安岭地区,0.132883323739
合肥,鹤岗,0.169622718299
合肥,黑河,0.24997141069
合肥,鸡西,0.118703443876
合肥,佳木斯,0.395992629041
合肥,牡丹江,0.201457374887
合肥,七台河,0.0364917782589
合肥,齐齐哈尔,0.32659433075
合肥,双鸭山,0.00949738805665
合肥,绥化,0.176873163884
合肥,伊春,0.211074061581
合肥,武汉,0.709858343296
合肥,鄂州,0.247777959109
合肥,恩施,0.445922265817
合肥,黄冈,0.52934436274
合肥,黄石,0.497957476736
合肥,荆门,0.282610309505
合肥,荆州,0.46536995831
合肥,潜江,0.168202317615
合肥,神农架林区,-0.0166575840483
合肥,十堰,0.364830067303
合肥,随州,0.330372809088
合肥,天门,0.29207884536
合肥,仙桃,0.265311744984
合肥,咸宁,0.233890521382
合肥,襄阳,0.445391568718
合肥,孝感,0.400905688992
合肥,宜昌,0.411127966381
合肥,长沙,0.486064692653
合肥,常德,0.359670806178
合肥,郴州,0.379247205553
合肥,衡阳,0.434144873186
合肥,怀化,0.370766273064
合肥,娄底,0.414726990297
合肥,邵阳,0.240105702917
合肥,湘潭,0.520230848926
合肥,湘西州,0.269607112767
合肥,益阳,0.231566593647
合肥,永州,0.310791594639
合肥,岳阳,0.348226979946
合肥,张家界,0.319791905201
合肥,株洲,0.367961071303
合肥,石家庄,0.405841749636
合肥,保定,0.404736436979
合肥,沧州,0.358541151998
合肥,承德,0.300607063567
合肥,邯郸,0.497136547642
合肥,衡水,0.253144035634
合肥,廊坊,0.294769716514
合肥,秦皇岛,0.353768187211
合肥,唐山,0.363477674565
合肥,邢台,0.280733952206
合肥,张家口,0.376163646057
合肥,南京,0.778208623216
合肥,常州,0.733829380217
合肥,淮安,0.539926234513
合肥,连云港,0.564868507328
合肥,南通,0.695070201859
合肥,苏州,0.684857496333
合肥,宿迁,0.527035676075
合肥,泰州,0.533482517815
合肥,无锡,0.709993606715
合肥,徐州,0.558823325126
合肥,盐城,0.446331406061
合肥,扬州,0.697004380029
合肥,镇江,0.551568144911
合肥,南昌,0.702774720907
合肥,抚州,0.414080075804
合肥,赣州,0.669597365514
合肥,吉安,0.360757821138
合肥,景德镇,0.643186233929
合肥,九江,0.663113536237
合肥,萍乡,0.321064157475
合肥,上饶,0.354124004177
合肥,新余,0.336261308186
合肥,宜春,0.36154194348
合肥,鹰潭,0.517693830644
合肥,长春,0.356929684536
合肥,白城,0.371950442322
合肥,白山,0.228470859892
合肥,吉林市,0.195162965743
合肥,辽源,0.143893413039
合肥,四平,0.225170994477
合肥,松原,0.308695979072
合肥,通化,0.187971217456
合肥,延边,0.110618973083
合肥,沈阳,0.529863021001
合肥,鞍山,0.370733099837
合肥,本溪,0.386809047903
合肥,朝阳,0.173910341262
合肥,大连,0.636158697593
合肥,丹东,0.207866451513
合肥,抚顺,0.261245650158
合肥,阜新,0.221676583583
合肥,葫芦岛,0.248086932199
合肥,锦州,0.469344037871
合肥,辽阳,0.322390960644
合肥,盘锦,0.417201927314
合肥,铁岭,0.0505695470893
合肥,营口,0.27529178341
合肥,银川,0.220212201719
合肥,固原,0.103946920251
合肥,石嘴山,0.0994827801875
合肥,吴忠,0.0837242163649
合肥,中卫,0.0280490416744
合肥,呼和浩特,0.305328170926
合肥,阿拉善盟,0
合肥,包头,0.173293944717
合肥,巴彦淖尔,0.0113343884703
合肥,赤峰,0.487562940598
合肥,鄂尔多斯,0.355149915755
合肥,呼伦贝尔,0.0634229930059
合肥,通辽,0.064558872471
合肥,乌海,0.120240321606
合肥,乌兰察布,0.301643752983
合肥,锡林郭勒盟,0.039480270158
合肥,兴安盟,0.0213256399308
合肥,西宁,0.064192573787
合肥,果洛州,0
合肥,海东地区,0.174845355747
合肥,海北州,-0.013320059295
合肥,海南州,0
合肥,海西州,0.0499859052467
合肥,黄南州,0
合肥,玉树州,0.209851042468
合肥,济南,0.629283099795
合肥,滨州,0.288488492478
合肥,东营,0.308156508113
合肥,德州,0.237497725008
合肥,菏泽,0.387496727852
合肥,济宁,0.60908699958
合肥,莱芜,0.314115395622
合肥,聊城,0.409710002843
合肥,临沂,0.375460873551
合肥,青岛,0.665150023273
合肥,日照,0.27726611962
合肥,泰安,0.45505084885
合肥,威海,0.388042956668
合肥,潍坊,0.44310418838
合肥,烟台,0.553426109889
合肥,枣庄,0.461942268529
合肥,淄博,0.436817389765
合肥,太原,0.329478619225
合肥,长治,0.241478876276
合肥,大同,0.178357863815
合肥,晋城,0.314927583527
合肥,晋中,0.173801677001
合肥,临汾,0.165240986131
合肥,吕梁,0.0682862361991
合肥,朔州,-0.00754620775808
合肥,忻州,0.0741968555888
合肥,阳泉,0.182670822679
合肥,运城,0.2408399405
合肥,西安,0.476068440337
合肥,安康,0.417804832392
合肥,宝鸡,0.247930279846
合肥,汉中,0.140582804091
合肥,商洛,0.116289893855
合肥,铜川,0.218142684997
合肥,渭南,0.231493194985
合肥,咸阳,0.216694366512
合肥,延安,0.0873202183688
