上海,南充市,0.38371653663
上海,漳州市,0.536644028469
上海,清远市,0.292909926526
上海,莆田市,0.403000095152
上海,佛山市,0.507748719646
上海,怒江州,-1.0
上海,石河子市,0.344107746472
上海,鹰潭市,0.384471620054
上海,三亚市,0.653094518208
上海,海口市,0.687228818114
上海,鹤岗市,-1.0
上海,鸡西市,-1.0
上海,宜宾市,0.348204197716
上海,安阳市,0.41741867786
上海,吐鲁番地区,-1.0
上海,通辽市,-1.0
上海,呼和浩特市,0.532613056499
上海,黑河市,-1.0
上海,榆林市,0.443372865548
上海,茂名市,0.365640130888
上海,阿拉尔市,-1.0
上海,厦门市,0.679857894876
上海,黔南布依族苗族,-1.0
上海,宿州市,0.541752470129
上海,南宁市,0.53687231868
上海,文山州,-1.0
上海,揭阳市,0.322776691585
上海,伊春市,0.306470522949
上海,三门峡市,0.347586153418
上海,儋州市,-1.0
上海,柳州市,0.542617316195
上海,东莞市,0.468301957186
上海,黄南藏族自治州,-1.0
上海,三明市,0.462982602889
上海,周口市,-1.0
上海,安庆市,0.845143755865
上海,上饶市,0.756235359425
上海,乐东黎族自治县,-1.0
上海,玉溪市,-1.0
上海,迪庆州,-1.0
上海,保亭黎族苗族自治县,-1.0
上海,武汉市,0.693188227899
上海,池州市,0.532727204478
上海,襄樊市,0.564615012611
上海,开封市,0.562115986373
上海,内江市,0.272245207813
上海,临沂市,0.507966125482
上海,淮南市,0.694208528595
上海,朝阳市,0.444819776734
上海,随州市,0.463825159122
上海,陵水黎族自治县,-1.0
上海,定西市,-1.0
上海,临沧市,-1.0
上海,金昌市,-1.0
上海,六安市,0.572550833831
上海,遵义市,0.359795820419
上海,荆州市,0.44123519519
上海,泰安市,0.526281683623
上海,南通市,0.894743368508
上海,淮北市,0.555396215998
上海,红河州,-1.0
上海,西双版纳,0.375167254766
上海,松原市,-1.0
上海,景德镇市,0.567189194259
上海,贵阳市,0.49052851174
上海,贵港市,-1.0
上海,常州市,0.929226504585
上海,吕梁市,0.242690388759
上海,五指山市,-1.0
上海,神农架林区,-1.0
上海,喀什地区,-1.0
上海,扬州市,0.844595515425
上海,恩施土家族苗族自治州,0.437934456232
上海,四平市,0.461393623059
上海,攀枝花市,0.315425034904
上海,台湾省,-1.0
上海,澳门特别行政区,0.770472689955
上海,赣州市,0.643525364432
上海,威海市,0.660036617483
上海,荆门市,0.355903955333
上海,甘南藏族自治州,-1.0
上海,乌鲁木齐市,0.574348420583
上海,玉林市,-1.0
上海,衡阳市,0.446507974695
上海,嘉峪关市,-1.0
上海,杭州市,0.93349284878
上海,临汾市,0.352923985553
上海,青岛市,0.724291446528
上海,包头市,0.498000050352
上海,广元市,0.377787877044
上海,平顶山市,0.474747683662
上海,仙桃市,-1.0
上海,台州市,0.857032527325
上海,龙岩市,0.497602545465
上海,庆阳市,0.207089380218
上海,保山市,-1.0
上海,中山市,0.423274064923
上海,澄迈县,-1.0
上海,新余市,0.410042005678
上海,平凉市,-1.0
上海,湖州市,0.891835183831
上海,图木舒克市,-1.0
上海,湘潭市,0.441805723069
上海,漯河市,0.477327401996
上海,乐山市,0.404128141013
上海,淮安市,0.783345589494
上海,乌海市,-1.0
上海,重庆市,0.608164591386
上海,香港特别行政区,0.789086347083
上海,焦作市,0.510878698264
上海,十堰市,0.550563633024
上海,石嘴山市,-1.0
上海,宿迁市,0.634165552388
上海,合肥市,0.752170817816
上海,黄冈市,0.486822843593
上海,孝感市,0.547288119402
上海,成都市,0.476095239817
上海,铜仁地区,0.300317263664
上海,阿克苏地区,-1.0
上海,文昌市,-1.0
上海,温州市,0.839518576324
上海,延安市,0.624441888391
上海,晋城市,0.40023585686
上海,邵阳市,-1.0
上海,鹤壁市,0.274821448248
上海,桂林市,0.600383356767
上海,大理市,0.635358817883
上海,承德市,0.480943774129
上海,日照市,0.50411003138
上海,晋中市,0.469851774509
上海,无锡市,0.935919725081
上海,怀化市,0.361487497482
上海,潮州市,0.408414023432
上海,昌吉回族自治州,0.365912297795
上海,常德市,0.438039783085
上海,许昌市,0.45493608339
上海,烟台市,0.639620431858
上海,福州市,0.73964816772
上海,抚顺市,0.376846859236
上海,克孜勒苏柯尔克孜自治州,-1.0
上海,济南市,0.603143051365
上海,广安市,0.276459070451
上海,镇江市,0.866177071784
上海,潜江市,-1.0
上海,石家庄市,0.552779024603
上海,张家界市,0.257127116299
上海,吉安市,-1.0
上海,肇庆市,0.357628569261
上海,信阳市,0.483581564269
上海,凉山彝族自治州,-1.0
上海,辽源市,-1.0
上海,齐齐哈尔市,0.435193464163
上海,双鸭山市,-1.0
上海,苏州市,0.958447547038
上海,新乡市,0.541003006865
上海,永州市,0.3419910685
上海,昌江黎族自治县,-1.0
上海,衢州市,0.70127486723
上海,黔西南布依族苗族,-1.0
上海,汕头市,0.476345993073
上海,聊城市,0.380819804684
上海,娄底市,0.275252136089
上海,洛阳市,0.607251147251
上海,防城港市,0.161302026423
上海,临高县,-1.0
上海,咸宁市,0.444997774853
上海,盘锦市,0.501407679778
上海,葫芦岛市,0.381279509913
上海,钦州市,0.153297319878
上海,崇左市,-1.0
上海,江门市,0.398089787809
上海,五家渠市,-1.0
上海,海北藏族自治州,-1.0
上海,屯昌县,-1.0
上海,定安县,-1.0
上海,辽阳市,0.388140662981
上海,山南地区,-1.0
上海,衡水市,0.26496880869
上海,宣城市,0.701021703739
上海,济宁市,0.579190147928
上海,固原市,-1.0
上海,郴州市,0.338613030344
上海,本溪市,0.269141643819
上海,锦州市,0.355160229726
上海,大庆市,0.614546999308
上海,阿坝藏族羌族自治州,0.44503800915
上海,商丘市,0.559397066577
上海,绍兴市,0.870418361866
上海,太原市,0.484913577709
上海,六盘水市大湾镇,0.535094981774
上海,绥化市,-1.0
上海,吴忠市,-1.0
上海,金华市,0.870396281138
上海,玉树藏族自治州,-1.0
上海,雅安市,0.441985073924
上海,亳州市,-1.0
上海,昌都地区,-1.0
上海,邢台市,0.400886021694
上海,廊坊市,0.448779872806
上海,昆明市,0.578142014123
上海,深圳市,0.635733287384
上海,宁波市,0.906042402823
上海,阿勒泰地区,-1.0
上海,邯郸市,0.470494660236
上海,运城市,0.466760440465
上海,黄石市,0.55258280139
上海,琼海市,-1.0
上海,塔城地区,-1.0
上海,林芝地区,-1.0
上海,通化市,0.364402308838
上海,德宏州,-1.0
上海,上海市,1.0
上海,海东地区,-1.0
上海,贺州市,0.32485491583
上海,湘西土家族苗族自治州,0.343196884205
上海,普洱市,-1.0
上海,白城市,0.132694142602
上海,资阳市,-1.0
上海,曲靖市,-1.0
上海,长治市,0.409058881771
上海,湛江市,0.392322153151
上海,博尔塔拉蒙古自治州,-1.0
上海,哈尔滨市,0.654568596916
上海,呼伦贝尔市,0.37870764309
上海,渭南市,0.41585412508
上海,鞍山市,0.527223890412
上海,长沙市,0.540151791636
上海,中卫市,-1.0
上海,泸州市,0.256463783698
上海,陇南市,-1.0
上海,菏泽市,0.370065619951
上海,德阳市,0.23027719872
上海,阿里地区,-1.0
上海,那曲地区,-1.0
上海,广州市,0.561005090427
上海,阜阳市,0.668411699322
上海,岳阳市,0.439747737845
上海,大连市,0.698684637898
上海,丹东市,0.459041717165
上海,哈密地区,-1.0
上海,楚雄市,-1.0
上海,萍乡市,0.465791138686
上海,兰州市,0.638644883807
上海,梅州市,0.294884250218
上海,安康市,0.41294534402
上海,潍坊市,0.569918382079
上海,和田地区,-1.0
上海,琼中黎族苗族自治县,-1.0
上海,临夏回族自治州,-1.0
上海,沈阳市,0.548987342031
上海,毕节地区,-1.0
上海,绵阳市,0.373730909361
上海,遂宁市,0.339240476098
上海,泉州市,0.672551727927
上海,河源市,0.425496940957
上海,营口市,0.434151841138
上海,连云港市,0.804826125238
上海,宜昌市,0.542322155918
上海,七台河市,-1.0
上海,滁州市,0.560418795907
上海,朔州市,0.312968603482
