南充,0.239436619718
漳州,0.256338028169
清远,0.242253521127
莆田,0.143661971831
佛山,0.428169014085
怒江州,0.0507042253521
石河子,0.149295774648
鹰潭,0.0957746478873
三亚,0.518309859155
恩施,0.157746478873
鹤岗,0.0225352112676
鸡西,0.129577464789
宜宾,0.138028169014
安阳,0.270422535211
吐鲁番地区,0.12676056338
通辽,0.0507042253521
宿迁,0.112676056338
黑河,0.0957746478873
榆林,0.174647887324
茂名,0.152112676056
厦门,0.70985915493
黔南州,0.191549295775
宿州,0.132394366197
黄冈,0.107042253521
文山,0.132394366197
揭阳,0.0788732394366
伊春,0.115492957746
三门峡,0.166197183099
儋州,0.0140845070423
柳州,0.264788732394
东莞,0.447887323944
黄南州,0.0535211267606
三明,0.146478873239
周口,0.056338028169
安庆,0.323943661972
上饶,0.571830985915
乐东,0.0140845070423
玉溪,0.0732394366197
迪庆州,0.569014084507
保亭,0.0535211267606
武汉,0.721126760563
池州,0.188732394366
襄阳,0.245070422535
开封,0.335211267606
内江,0.115492957746
临沂,0.270422535211
淮南,0.123943661972
朝阳,0.0985915492958
随州,0.0845070422535
陵水,0.0619718309859
定西,0.0788732394366
临沧,0.056338028169
兰州,0.408450704225
遵义,0.101408450704
神农架林区,0.115492957746
泰安,0.478873239437
南通,0.239436619718
淮北,0.101408450704
红河州,0.138028169014
阜新,0.146478873239
松原,0.0929577464789
景德镇,0.188732394366
贵阳,0.371830985915
贵港,0.143661971831
常州,0.411267605634
吕梁,0.107042253521
荆州,0.140845070423
喀什地区,0.0253521126761
扬州,0.292957746479
海口,0.318309859155
四平,0.146478873239
攀枝花,0.0338028169014
澳门,0.32676056338
赣州,0.228169014085
威海,0.292957746479
荆门,0.160563380282
甘南州,0.188732394366
乌鲁木齐,0.4
玉林,0.171830985915
衡阳,0.284507042254
桂林,0.692957746479
杭州,0.805633802817
临汾,0.230985915493
青岛,0.63661971831
包头,0.264788732394
广元,0.12676056338
平顶山,0.143661971831
仙桃,0.0281690140845
台州,0.30985915493
龙岩,0.250704225352
庆阳,0.0281690140845
保山,0.16338028169
中山,0.256338028169
澄迈,0.0788732394366
新余,0.0478873239437
平凉,0.0901408450704
湖州,0.253521126761
湘潭,0.264788732394
漯河,0.140845070423
乐山,0.323943661972
淮安,0.225352112676
乌海,0.0985915492958
重庆,0.723943661972
香港,0.447887323944
焦作,0.278873239437
十堰,0.298591549296
石嘴山,0.0591549295775
呼和浩特,0.307042253521
合肥,0.450704225352
南宁,0.445070422535
孝感,0.0816901408451
成都,0.845070422535
铜仁地区,0.118309859155
阿克苏地区,0.0394366197183
文昌,0.0225352112676
温州,0.532394366197
延安,0.174647887324
晋城,0.233802816901
邵阳,0.12676056338
鹤壁,0.0816901408451
大理州,0.583098591549
承德,0.270422535211
日照,0.216901408451
晋中,0.394366197183
无锡,0.532394366197
怀化,0.225352112676
潮州,0.188732394366
昌吉州,0.118309859155
常德,0.180281690141
许昌,0.0985915492958
烟台,0.456338028169
福州,0.518309859155
广安,0.149295774648
克孜勒苏州,0.0112676056338
济南,0.616901408451
抚顺,0.154929577465
镇江,0.242253521127
潜江,0.0169014084507
石家庄,0.552112676056
张家界,0.504225352113
吉安,0.140845070423
肇庆,0.27323943662
信阳,0.205633802817
凉山州,0.132394366197
辽源,0.0281690140845
齐齐哈尔,0.143661971831
双鸭山,0.0169014084507
苏州,0.72676056338
新乡,0.29014084507
永州,0.16338028169
昌江,0.0056338028169
衢州,0.216901408451
黔西南州,0.0985915492958
汕头,0.250704225352
聊城,0.149295774648
娄底,0.115492957746
洛阳,0.540845070423
防城港,0.107042253521
临高,0.00845070422535
咸宁,0.115492957746
盘锦,0.174647887324
葫芦岛,0.276056338028
钦州,0.0422535211268
崇左,0.135211267606
江门,0.287323943662
五家渠,0.00281690140845
南昌,0.529577464789
定安,0.00845070422535
辽阳,0.16338028169
山南地区,0.169014084507
衡水,0.104225352113
宣城,0.208450704225
梧州,0.129577464789
固原,0.0619718309859
郴州,0.140845070423
本溪,0.160563380282
锦州,0.259154929577
大庆,0.298591549296
阿坝州,0.495774647887
商丘,0.276056338028
绍兴,0.329577464789
太原,0.540845070423
六盘水,0.135211267606
绥化,0.0647887323944
吴忠,0.0760563380282
金华,0.422535211268
玉树州,0.10985915493
雅安,0.160563380282
亳州,0.00845070422535
昌都地区,0.107042253521
邢台,0.219718309859
廊坊,0.143661971831
昆明,0.594366197183
深圳,0.712676056338
宁波,0.504225352113
阿勒泰地区,0.23661971831
邯郸,0.30985915493
运城,0.230985915493
黄石,0.154929577465
琼海,0.056338028169
塔城地区,0.0788732394366
林芝地区,0.188732394366
通化,0.171830985915
德宏州,0.0676056338028
上海,0.878873239437
潍坊,0.307042253521
贺州,0.10985915493
湘西州,0.569014084507
普洱,0.0140845070423
白城,0.0507042253521
资阳,0.00845070422535
曲靖,0.194366197183
长治,0.239436619718
湛江,0.374647887324
博尔塔拉州,0.10985915493
哈尔滨,0.614084507042
呼伦贝尔,0.32676056338
渭南,0.430985915493
鞍山,0.304225352113
长沙,0.608450704225
中卫,0.261971830986
泸州,0.0929577464789
陇南,0.228169014085
菏泽,0.138028169014
德阳,0.16338028169
阿里地区,0.0394366197183
那曲地区,0.0901408450704
广州,0.814084507042
阜阳,0.222535211268
岳阳,0.267605633803
大连,0.611267605634
丹东,0.32676056338
哈密地区,0.12676056338
楚雄州,0.0647887323944
萍乡,0.169014084507
六安,0.183098591549
梅州,0.112676056338
安康,0.12676056338
海东地区,0.0478873239437
长春,0.467605633803
嘉峪关,0.194366197183
临夏州,0.0366197183099
沈阳,0.588732394366
毕节地区,0.129577464789
绵阳,0.253521126761
遂宁,0.0647887323944
泉州,0.385915492958
河源,0.169014084507
营口,0.2
连云港,0.30985915493
宜昌,0.43661971831
七台河,0.0197183098592
滁州,0.12676056338
朔州,0.0619718309859
张家口,0.230985915493
铜陵,0.101408450704
牡丹江,0.292957746479
益阳,0.101408450704
北海,0.346478873239
宜春,0.154929577465
天水,0.267605633803
阳泉,0.112676056338
咸阳,0.242253521127
自贡,0.0732394366197
云浮,0.0478873239437
安顺,0.397183098592
丽江,0.611267605634
北京,0.940845070423
拉萨,0.32676056338
西安,0.783098591549
宝鸡,0.335211267606
西宁,0.402816901408
丽水,0.154929577465
驻马店,0.222535211268
大兴安岭地区,0.191549295775
铜川,0.0422535211268
莱芜,0.0732394366197
来宾,0.0281690140845
昭通,0.0450704225352
达州,0.118309859155
酒泉,0.414084507042
濮阳,0.0507042253521
芜湖,0.388732394366
汕尾,0.0816901408451
阳江,0.157746478873
九江,0.385915492958
海南州,0.0422535211268
抚州,0.115492957746
铁岭,0.0647887323944
枣庄,0.138028169014
武威,0.129577464789
德州,0.169014084507
大同,0.304225352113
银川,0.338028169014
商洛,0.169014084507
株洲,0.219718309859
海西州,0.27323943662
珠海,0.352112676056
万宁,0.0478873239437
延边,0.2
甘孜州,0.225352112676
吉林市,0.329577464789
西双版纳,0.208450704225
忻州,0.27323943662
乌兰察布,0.0676056338028
巴中,0.0985915492958
张掖,0.256338028169
济源,0.0507042253521
佳木斯,0.149295774648
泰州,0.177464788732
韶关,0.211267605634
淄博,0.32676056338
天津,0.780281690141
鄂尔多斯,0.216901408451
马鞍山,0.115492957746
南平,0.315492957746
河池,0.123943661972
黄山,0.292957746479
唐山,0.321126760563
白山,0.315492957746
蚌埠,0.230985915493
海北州,0.183098591549
锡林郭勒盟,0.149295774648
鄂州,0.115492957746
兴安盟,0.256338028169
滨州,0.101408450704
徐州,0.411267605634
巢湖,0.0845070422535
东营,0.185915492958
南阳,0.214084507042
保定,0.354929577465
济宁,0.394366197183
巴彦淖尔,0.0591549295775
惠州,0.169014084507
百色,0.143661971831
阿拉善盟,0.216901408451
和田地区,0.0225352112676
日喀则地区,0.185915492958
眉山,0.0929577464789
嘉兴,0.583098591549
克拉玛依,0.0957746478873
汉中,0.284507042254
巴音郭楞,0.194366197183
盐城,0.16338028169
伊犁州,0.157746478873
白银,0.056338028169
秦皇岛,0.416901408451
天门,0.219718309859
赤峰,0.230985915493
沧州,0.245070422535
南京,0.707042253521
舟山,0.281690140845
郑州,0.647887323944
果洛州,0.056338028169
宁德,0.219718309859
黔东南州,0.4
